ID,Name,Release Date,Genres,Platforms
18400,Crazy Machines 2,2008-06-20,Casual;Strategy,windows
18420,Crazy Machines,2008-12-12,Casual;Strategy,windows
18470,Helldorado,2009-04-30,Strategy,windows
18480,Mata Hari,2009-07-29,Adventure,windows
18500,Defense Grid: The Awakening,2008-12-08,Indie;Strategy,windows
18600,Mayhem Intergalactic,2009-01-22,Indie;Strategy,windows
18700,And Yet It Moves,2009-04-02,Action;Indie,windows;mac;linux
18820,Zero Gear,2010-01-12,Action;Indie;Racing;Sports,windows
19000,Silent Hill Homecoming,2009-03-02,Single-player,Inc.;Konami Digital Entertainement GmbH"
19020,Puzzle Chronicles,2010-06-25,Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud,Inc.;Konami Digital Entertainment GmbH"
19030,Rocket Knight,2010-06-25,Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards,Inc.;Konami Digital Entertainment GmbH"
19080,Biozone,2010-06-25,Single-player,Inc.;Konami Digital Entertainment GmbH"
19200,Tank Universal,2008-08-21,Action;Indie,windows
19320,Space Ark,2012-03-16,Action;Indie;Casual,windows
19500,Eternity's Child,2008-07-31,Adventure;Indie,windows
19800,Brothers in Arms: Earned in Blood™,2008-10-10,Action,windows
19830,Tom Clancy's Rainbow Six® 3 Gold,2008-09-25,Action,windows
19900,Far Cry® 2: Fortune's Edition,2008-10-22,Action,windows
19980,Prince of Persia®,2008-12-10,Action;Adventure,windows
20200,Galactic Bowling,2008-10-21,Indie;Casual;Sports,windows
20510,S.T.A.L.K.E.R.: Clear Sky,2008-09-15,Action;RPG,windows
20530,Red Faction,2009-08-05,Single-player;Multi-player;Steam Cloud,THQ Nordic
20540,Company of Heroes: Tales of Valor,2009-04-08,Strategy,windows
20550,Red Faction II,2009-08-06,Single-player;Steam Cloud,THQ Nordic
20570,"Warhammer® 40,000: Dawn of War® II Chaos Rising",Single-player;Multi-player;Co-op;Steam Cloud,SEGA;Feral Interactive (Mac/Linux)
20700,Starscape,2008-11-03,Action;Indie;Strategy,windows
20710,Mr. Robot,2008-11-03,Action;Indie;Strategy,windows
20820,Shatter,2010-03-15,Action;Indie,windows;mac;linux
20900,The Witcher: Enhanced Edition Director's Cut,2008-09-16,Action;RPG,windows;mac
20920,The Witcher 2: Assassins of Kings Enhanced Edition,2012-04-16,RPG,windows;mac;linux
21000,LEGO® Batman™: The Videogame,2008-09-29,Action;Adventure,windows
21010,Watchmen: The End is Nigh,2009-03-04,Action,windows
21030,Watchmen: The End is Nigh Part 2,2009-07-29,Action,windows
21090,F.E.A.R.,2010-05-21,Single-player,Warner Bros. Interactive Entertainment
21100,F.E.A.R. 3,2011-06-21,Action,windows
21130,LEGO® Harry Potter: Years 1-4,2010-06-25,Action;Adventure,windows
21300,Gravitron 2,2008-09-30,Indie;Casual,windows
21400,Project Aftermath,2008-10-03,Strategy;Action;Indie,windows
21500,Pyroblazer®,2008-11-13,Racing,windows
21640,Flock!,2009-04-07,Casual;Strategy,windows
21660,Street Fighter® IV,2009-07-07,Action,windows
21670,Bionic Commando,2009-07-28,Action;Adventure,windows
21680,Bionic Commando: Rearmed,2009-07-28,Action,windows
21690,Resident Evil™ 5/ Biohazard 5®,2009-09-15,Action;Adventure,windows
21780,Driver® Parallel Lines,2009-02-13,Racing,windows
21800,Tom Clancy's EndWar™,2009-02-25,Strategy,windows
21980,Call of Juarez®: Bound in Blood,2009-07-02,Action,windows
22000,World of Goo,2008-10-13,Indie,windows;mac;linux
22100,Mount & Blade,2008-11-03,Indie;RPG,windows
22120,Penumbra: Black Plague Gold Edition,2009-01-23,Nudity;Gore;Action;Adventure;Indie,windows;mac;linux
22130,Hearts of Iron 2 Complete,2009-01-23,Strategy,windows
22180,Penumbra Overture,2009-03-06,Gore;Action;Adventure;Indie,windows;mac;linux
22200,Zeno Clash,2009-04-21,Action;Indie,windows
22230,Rock of Ages,2011-09-07,Action;Indie;Racing;Strategy,windows
22300,Fallout 3,2008-10-28,RPG,windows
22310,Rogue Warrior,2009-12-01,Action,windows
22320,The Elder Scrolls III: Morrowind® Game of the Year Edition,2009-06-16,RPG,windows
22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,2009-06-16,RPG,windows
22350,BRINK,2011-05-09,Action;Free to Play,windows
22370,Fallout 3: Game of the Year Edition,2009-12-17,RPG,windows
22380,Fallout: New Vegas,2010-10-21,Action;RPG,windows
22450,Hunted: The Demon’s Forge™,2011-06-02,Action;Adventure,windows
22500,Spectromancer,2009-02-11,Strategy,windows
22600,Worms Reloaded,2010-08-26,Strategy,windows;mac;linux
22610,Alien Breed: Impact,2010-06-03,Action,windows
22650,Alien Breed 2: Assault,2010-09-22,Action,windows
22670,Alien Breed 3: Descent,2010-11-17,Action,windows
23150,Fluttabyes,2010-04-20,Casual;Indie,windows
23300,Yosumin!™,2009-05-26,Casual,windows
23380,Gyromancer,2009-11-18,Single-player,Square Enix
23400,Imperium Romanum Gold Edition,2008-11-25,Simulation;Strategy,windows
23420,Europa Universalis: Rome - Gold Edition,2008-12-18,Strategy,windows
23450,Grand Ages: Rome,2009-03-05,Simulation;Strategy,windows
23460,Ceville,2009-02-27,Action;Adventure;Strategy,windows
23490,Tropico 3,2009-11-13,Simulation;Strategy,windows
23500,Puzzle Quest: Galactrix,2009-02-24,Multi-player;Steam Cloud,Inc."
23530,Earth Defense Force: Insect Armageddon,2011-12-14,0,"D3Publisher of America
23600,Depths of Peril,2010-11-23,Indie;RPG;Strategy,windows;mac;linux
23700,Puzzle Kingdoms,2009-04-27,Casual,windows
24010,Train Simulator 2019,2015-09-17,Simulation,windows
24200,DC Universe™ Online,2011-11-02,Action;Adventure;Free to Play;Massively Multiplayer;RPG,windows
24240,PAYDAY™ The Heist,2011-10-20,Action,windows
24400,King Arthur - The Role-playing Wargame,2009-11-24,RPG;Strategy,windows
24410,Crusaders: Thy Kingdom Come,2009-10-08,Strategy,windows
24420,Aquaria,2008-12-15,0,"Bit Blot
24460,King Arthur: Fallen Champions,2011-09-16,RPG;Strategy,windows
24480,King Arthur II: The Role-Playing Wargame,2012-01-27,RPG;Strategy,windows
24640,Trainz: Classic Cabon City,2010-09-01,Simulation,windows
24650,Trainz Settle and Carlisle,2010-10-01,Simulation,windows
24670,Trainz™ Simulator 12,2011-06-08,Simulation,windows
24720,SPORE™ Galactic Adventures,2009-06-26,Action;Simulation,windows
24740,Burnout Paradise: The Ultimate Box,2009-03-12,Racing,windows
24780,SimCity™ 4 Deluxe Edition,2010-07-20,Simulation;Strategy,windows;mac
24790,Command & Conquer 3: Tiberium Wars,2009-11-13,Strategy,windows
24800,Command & Conquer: Red Alert 3 - Uprising,2009-10-06,Strategy,windows
24810,Command & Conquer 3: Kane's Wrath,2009-11-13,Strategy,windows
24840,Medal of Honor: Airborne,2009-10-06,Action,windows
24870,Need for Speed: Shift,2009-10-06,Racing,windows
24960,Battlefield: Bad Company™ 2,2010-03-02,Action,windows
24980,Mass Effect 2,2010-01-28,RPG,windows
25000,Overgrowth,2017-10-16,Action;Indie,windows;mac;linux
25010,Lugaru HD,2010-10-08,Action,windows;mac;linux
25500,Cricket Revolution,2009-10-28,Indie;Simulation;Sports,windows
25600,Eschalon: Book I,2009-02-10,Indie;RPG,windows;mac;linux
25620,Eschalon: Book II,2010-07-12,Indie;RPG,windows;mac;linux
25700,Madballs in Babo:Invasion,2009-09-17,Indie,windows;mac
25800,Europa Universalis III Complete,2009-02-04,Strategy,windows;mac
25830,Knights of Honor,2009-02-04,Strategy,windows
25850,Elven Legacy,2009-04-07,RPG;Strategy,windows
25890,Hearts of Iron III,2009-08-07,Strategy,windows;mac
25900,King's Bounty: The Legend,2009-05-01,RPG;Strategy,windows;mac
25910,Supreme Ruler 2020 Gold,2009-07-09,Strategy,windows
25930,East India Company,2009-07-31,Strategy,windows
25980,Majesty 2,2009-09-17,Simulation;Strategy,windows
25990,Majesty Gold HD,2009-09-04,Strategy;Simulation,windows
26000,The Maw,2009-03-09,Action;Indie,windows
26300,Drug Wars,2009-03-17,Action;Indie,windows
26800,Braid,2009-04-10,Casual;Indie;Strategy,windows;mac;linux
26900,Crayon Physics Deluxe,2009-05-06,Casual;Indie,windows;mac
27000,The Path,2009-03-18,Adventure;Indie,windows;mac
27020,The Graveyard,2009-03-09,Indie;Simulation,windows;mac;linux
27050,Fatale,2009-11-04,Adventure;Casual;Indie,windows;mac
27200,Summer Athletics,2009-04-02,Sports,windows
27330,Blacklight: Tango Down,2010-07-14,Action,windows
27400,Dangerous High School Girls in Trouble!™,2009-02-23,RPG;Indie;Casual,windows;mac
27600,Mevo and The Grooveriders,2009-03-20,Indie;Casual,windows
27800,Space Giraffe,2009-03-19,Indie,windows
27810,Gridrunner Revolution,2010-02-22,Indie,windows
27900,Twin Sector,2009-09-16,Action;Adventure,windows
27920,Booster Trooper,2010-04-23,Action;Indie,windows
27940,Dead Horde,2011-07-27,Action;Indie,windows
28000,Kane & Lynch 2: Dog Days,2010-08-17,Action,windows
29120,Yumsters 2: Around the World,2009-11-12,Indie;Casual,windows
29130,Musaic Box,2009-03-19,Indie;Casual,windows
29160,Blueberry Garden,2009-06-01,Adventure;Indie,windows;mac;linux
29180,Osmos,2009-08-18,Indie;Casual,windows;mac;linux
29800,Caster,2009-03-19,Action;Adventure;Casual;Indie;RPG;Strategy,windows;mac
29900,Dark Sector,2009-03-24,Action,windows
31270,Puzzle Agent,2010-07-01,Adventure;Casual,windows;mac
31300,Tunnel Rats,2009-05-15,Action,windows
31800,Nancy Drew®: Danger by Design,2009-10-10,Adventure,windows
31810,Nancy Drew®: Last Train to Blue Moon Canyon,2009-10-10,Adventure,windows
31820,Nancy Drew®: The Haunted Carousel,2009-10-10,Adventure,windows
31830,Nancy Drew®: Curse of Blackmoor Manor,2009-10-10,Adventure,windows
31840,Nancy Drew®: Danger on Deception Island,2009-10-10,Adventure,windows
31850,Nancy Drew®: Ghost Dogs of Moon Lake,2009-10-10,Adventure,windows
31860,Nancy Drew®: Legend of the Crystal Skull,2009-07-17,Adventure,windows
31870,"Nancy Drew® Dossier: Lights,Camera,0,HeR Interactive
31880,Nancy Drew®: Secret of the Old Clock,2009-10-10,Adventure,windows
31890,Nancy Drew®: Secret of the Scarlet Hand,2009-10-10,Action,windows
31900,Nancy Drew®: The Creature of Kapu Cave,2009-07-17,Adventure,windows
31910,Nancy Drew®: The Haunting of Castle Malloy,2009-07-17,Adventure,windows
31920,Nancy Drew®: The Phantom of Venice,2009-07-17,Adventure,windows
31930,Nancy Drew®: The White Wolf of Icicle Creek,2009-07-17,Adventure,windows
31980,Nancy Drew®: Ransom of the Seven Ships,2009-07-21,Adventure,windows
32000,Raycatcher,2009-04-17,Indie;Casual,windows
32110,LUXOR: Mah Jong,2009-07-13,Casual,windows;mac
32120,Chainz 2: Relinked,2009-07-13,Casual,windows
32140,Midnight Mysteries,2009-09-28,Adventure;Casual,windows
32150,Everyday Genius: SquareLogic,2009-10-21,Casual;Indie;Strategy,windows
32160,Zombie Bowl-o-Rama,2009-10-15,Sports;Casual,windows
32200,Metal Drift,2009-10-22,Action;Indie;Racing;Sports,windows
32310,Indiana Jones® and the Last Crusade™,2009-07-08,Adventure,windows;mac
32330,LEGO® Indiana Jones™: The Original Adventures,2009-07-08,Action;Adventure,windows
32340,LOOM™,2009-07-08,Adventure,windows;mac
32350,STAR WARS™ Starfighter™,2009-07-08,Action;Simulation,windows
32360,The Secret of Monkey Island: Special Edition,2009-07-15,Adventure,windows
32370,STAR WARS™ - Knights of the Old Republic™,2009-09-05,Adventure;RPG,windows;mac
32380,STAR WARS™ Jedi Knight: Dark Forces II,2009-09-16,Action,windows
32390,STAR WARS™ Jedi Knight - Mysteries of the Sith™,2009-09-16,Action,windows
32400,STAR WARS™ - Dark Forces,2009-09-16,Action,windows;mac
32410,Lucidity™,2009-10-07,Casual,windows
32420,STAR WARS™: The Clone Wars - Republic Heroes™,2009-10-06,Action,windows
32430,STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition,2009-12-15,Action,windows;mac
32440,LEGO® Star Wars™ - The Complete Saga,2009-11-12,Adventure,windows;mac
32450,LEGO® Indiana Jones™ 2: The Adventure Continues,2010-02-18,Adventure,windows
32460,Monkey Island™ 2 Special Edition: LeChuck’s Revenge™,2010-07-07,Adventure,windows
32470,STAR WARS™ Empire at War - Gold Pack,2010-05-25,Strategy,windows
32500,STAR WARS™: The Force Unleashed™ II,2010-11-23,Action,windows
32510,LEGO® Star Wars™ III - The Clone Wars™,2011-03-22,Action;Adventure,windows
32610,Delta Force Xtreme 2,2009-06-18,Action,windows
32620,Delta Force,2009-06-18,Action,windows
32630,Delta Force 2,2009-06-18,Action,windows
32640,Delta Force Land Warrior,2009-06-18,Action,windows
32650,Delta Force: Task Force Dagger,2009-06-18,Action,windows
32660,Delta Force: Xtreme,2009-06-18,Action,windows
32670,Delta Force: Black Hawk Down,2009-06-18,Action,windows
32680,Delta Force — Black Hawk Down: Team Sabre,2009-06-18,Action,windows
32710,Armored Fist 3,2009-06-18,Simulation,windows
32720,F-16 Multirole Fighter,2009-06-18,Simulation,windows
32730,F-22 Lightning 3,2009-06-18,Simulation,windows
32740,MiG-29 Fulcrum,2009-06-01,Simulation,windows
32750,Comanche 4,2009-06-18,Action;Simulation,windows
32760,Tachyon: The Fringe,2009-06-18,Simulation,windows
32770,Joint Operations: Combined Arms Gold,2009-09-29,Action,windows
32900,Restaurant Empire II,2009-05-27,Casual;Indie;Simulation;Strategy,windows
33100,Alien Shooter,2009-05-27,Action;Indie;RPG,windows
33110,Alien Shooter: Revisited,2009-05-27,Action;Indie;RPG,windows
33120,Alien Shooter 2: Reloaded,2009-05-27,Action;Indie;RPG,windows
33130,Zombie Shooter,2009-05-27,Action;Indie;RPG,windows
33180,Zombie Shooter 2,2009-11-18,Action;Indie;RPG,windows
33230,Assassin's Creed 2 Deluxe Edition,2010-03-04,Action;Adventure,windows
33320,Prince of Persia: The Forgotten Sands™,2010-06-10,Action;Adventure,windows
33390,Zeit²,2011-01-12,Action;Indie,windows
33460,From Dust,2011-08-17,Adventure;Simulation,windows
33520,Tropico Reloaded,2009-07-24,Simulation;Strategy,windows
33570,Patrician III,2010-11-18,RPG;Simulation;Strategy,windows
33600,Broken Sword 2 - the Smoking Mirror: Remastered,2009-12-02,Adventure,windows;mac;linux
33610,Broken Sword 3 - the Sleeping Dragon,2009-12-02,Adventure,windows
33620,Crash Time 3,2009-11-25,Action;Racing,windows
33650,Puzzler World,2010-05-28,Casual,windows
33660,Ziro,2010-05-28,Casual;Indie,windows
33670,Disciples III - Renaissance Steam Special Edition,2010-07-13,Strategy;RPG,windows
33680,eversion,2010-06-07,Indie,windows;mac;linux
33760,The Search for Amelia Earhart,2010-02-22,Casual,windows
33770,Drakensang: The River of Time,2011-02-16,RPG,windows
33790,Elizabeth Find M.D. - Diagnosis Mystery - Season 2,2011-06-09,Single-player,ValuSoft
33900,Arma 2,2009-06-29,Action;Simulation;Strategy,windows
33930,Arma 2: Operation Arrowhead,2010-06-29,Action;Simulation;Strategy,windows
33950,Fish Fillets 2,2010-11-05,Casual;Indie,windows
33980,Pound of Ground,2010-11-05,Action,windows
33990,Alternativa,2010-11-05,Adventure,windows
34010,Alpha Protocol™,2010-05-27,Action;RPG,windows
34030,Total War: NAPOLEON – Definitive Edition,2010-02-25,Strategy,windows;mac
34190,Sonic & SEGA All-Stars Racing,2010-03-03,Racing,windows
34410,Death to Spies: Moment of Truth,2009-08-07,Action,windows
34420,XIII Century – Gold Edition,2009-08-28,Strategy,windows
34500,Light of Altair,2009-06-04,Indie;Simulation;Strategy,windows
34600,Order of War™,2009-09-17,Strategy,windows
34630,Massive Assault,2009-11-04,Strategy,windows
34640,Massive Assault: Phantom Renaissance,2009-11-04,Strategy,windows
34800,Chronicles of Mystery: The Scorpio Ritual,2009-06-18,Adventure,windows
34810,Project Freedom,2009-10-14,Action;Simulation,windows
34820,Combat Wings: Battle of Britain,2009-10-14,Simulation,windows
34830,Sniper: Ghost Warrior,2010-06-24,Action,windows
34870,Sniper: Ghost Warrior 2,2013-03-11,Action,windows
34900,Bad Rats: the Rats' Revenge,2009-07-20,Indie,windows
34920,Razor2: Hidden Skies,2010-07-19,Action;Casual;Indie,windows
35000,Mini Ninjas,2009-09-14,Action;Adventure,windows
35070,Flora's Fruit Farm,2009-10-01,Casual,windows
35130,Lara Croft and the Guardian of Light,2010-09-28,Action;Adventure,windows
35140,Batman: Arkham Asylum Game of the Year Edition,2010-03-26,Action;Adventure,windows;mac
35300,Warfare,2009-07-20,Strategy,windows
35310,Clutch,2009-07-20,Action;Racing,windows
35320,Insane 2,2012-01-24,Racing,windows
35450,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2011-09-13,Action;Massively Multiplayer;Simulation,windows
35460,The Ball,2010-10-26,Action;Adventure;Indie,windows
35480,Dwarfs!?,2011-05-04,Strategy;Indie;Casual,windows;mac;linux
35600,Big Brain Wolf,2009-11-05,Adventure;Casual;Strategy,windows
35700,Trine Enchanted Edition,2009-07-02,Action;Adventure;Indie,windows;mac;linux
35720,Trine 2: Complete Story,2013-06-06,Action;Adventure;Indie,windows;mac;linux
35800,BRAINPIPE: A Plunge to Unhumanity,2009-07-06,Casual;Indie,windows;mac
36000,Foreign Legion: Buckets of Blood,2009-08-04,Action;Indie,windows;mac
36100,Tradewinds Classics,2009-07-17,Casual,windows
36130,Tradewinds Caravans + Odyssey Pack,2009-07-17,Casual,windows
36180,Cake Mania Collection,2009-07-17,Casual,windows
36210,Monster Mash,2009-07-17,Casual,windows
36240,Kuros,2009-09-21,Casual,windows
36300,Cake Mania Main Street™,2010-02-16,Casual,windows
36310,Westward® IV: All Aboard,2010-02-16,Strategy;Casual,windows
36320,Iron Roses,2010-02-16,Adventure;Casual,windows
36900,Angle of Attack,2009-08-17,Action;Simulation,windows
36910,All Aspect Warfare,2009-08-17,Action;Simulation,windows
37000,The Void,2009-12-15,Nudity;Action;Adventure,windows
37010,Ninja Blade,2009-11-19,Action,windows
37030,UFO: Extraterrestrials Gold,2010-02-17,Strategy,windows
37100,Aztaka,2009-11-05,Action;RPG;Indie,windows;mac
37210,Chocolatier®: Decadence by Design™,2009-08-12,Single-player,PlayFirst
37220,Cooking Dash®,2009-08-12,Simulation,windows;mac
37230,Diaper Dash®,2009-08-12,Simulation,windows;mac
37240,Diner Dash:® Hometown Hero™,2009-08-12,Simulation,windows;mac
37260,Emerald City Confidential™,2009-08-12,Adventure,windows
37270,Wandering Willows™,2009-08-12,Adventure;RPG,windows;mac
37280,Wedding Dash® 2: Rings Around the World,2009-08-12,Simulation,windows;mac
37300,DinerTown Tycoon,2009-09-30,Simulation,windows;mac
37310,DinerTown Detective Agency™,2010-05-06,Casual,windows;mac
37320,The Nightshift Code™,2010-05-06,Casual,windows;mac
37330,Nightshift Legacy: The Jaguar's Eye™,2010-05-06,Casual,windows;mac
37340,Fitness Dash™,2010-05-06,Casual,windows;mac
37370,TriJinx: A Kristine Kross Mystery™,2010-05-06,Casual,windows;mac
37380,Valerie Porter and the Scarlet Scandal™,2010-05-06,Casual,windows;mac
37390,Gemini Lost™,2010-05-06,Casual,windows;mac
37400,"Time Gentlemen,Please! and Ben There,0,Size Five Games
37500,Magnetis,2009-11-05,Indie;Casual,windows
37600,Windosill,2009-09-25,Adventure;Casual;Indie,windows;mac
37700,Darkest of Days,2010-03-01,Action,windows
37800,Quantz,2009-09-03,Indie;Casual,windows;mac
37960,Jewel Quest Pack,2009-08-24,Casual,windows
38000,Mahjong Quest Collection,2009-08-24,Casual,windows
38070,Coconut Queen,2009-12-17,Casual;Simulation,windows
38080,Build-A-Lot,2009-12-17,Simulation,windows
38090,Build-A-Lot 2: Town of the Year,2009-12-17,Simulation,windows
38100,Build-A-Lot 3: Passport to Europe,2009-12-17,Simulation,windows
38110,Build-A-Lot 4: Power Source,2009-12-17,Simulation,windows
38120,Farm Frenzy,2010-02-15,Casual,windows
38130,Farm Frenzy 2,2010-02-15,Casual,windows
38140,Farm Frenzy: Pizza Party,2010-02-15,Casual,windows
